Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
28.83,41.46,90.0,400.0,12782.0,20617,937.431,1.75,1.82,12.03,1.875,0.042,0
28.87,41.34,93.0,402.0,12790.0,20630,937.431,1.74,1.81,11.97,1.867,0.042,0
28.86,41.27,101.0,400.0,12789.0,20620,937.433,1.75,1.82,12.03,1.876,0.042,0
28.9,41.29,94.0,400.0,12792.0,20625,937.434,1.73,1.8,11.93,1.86,0.042,0
28.9,41.16,86.0,400.0,12788.0,20635,937.418,1.74,1.8,11.94,1.862,0.042,0
28.93,41.14,89.0,400.0,12785.0,20634,937.405,1.73,1.79,11.88,1.853,0.042,0
28.93,41.11,88.0,400.0,12787.0,20636,937.398,1.71,1.78,11.8,1.84,0.042,0
28.95,41.1,83.0,400.0,12789.0,20637,937.388,1.72,1.79,11.82,1.844,0.042,0
28.97,41.07,95.0,400.0,12794.0,20636,937.387,1.75,1.81,12.01,1.873,0.042,0
28.98,41.03,88.0,400.0,12788.0,20635,937.399,1.8,1.87,12.38,1.931,0.044,0
27.59,41.08,113.0,432.0,12770.0,20603,937.394,1.81,1.88,12.46,1.942,0.044,0
27.09,42.06,119.0,440.0,12766.0,20600,937.407,1.82,1.89,12.5,1.949,0.044,0
26.94,43.06,115.0,429.0,12771.0,20608,937.404,1.82,1.89,12.54,1.955,0.044,0
26.77,43.91,107.0,411.0,12773.0,20618,937.417,1.81,1.88,12.43,1.938,0.044,0
26.65,44.54,102.0,410.0,12766.0,20612,937.404,1.8,1.87,12.41,1.935,0.044,0
26.57,45.1,95.0,406.0,12783.0,20627,937.403,1.78,1.85,12.23,1.906,0.043,0
26.48,45.41,91.0,401.0,12781.0,20628,937.403,1.75,1.82,12.08,1.884,0.043,0
26.43,45.75,82.0,400.0,12784.0,20629,937.401,1.74,1.8,11.95,1.864,0.042,0
26.37,46.02,97.0,412.0,12779.0,20620,937.394,1.73,1.8,11.91,1.857,0.042,0
26.29,46.23,92.0,413.0,12782.0,20633,937.409,1.71,1.78,11.8,1.84,0.042,0
26.26,46.44,96.0,415.0,12780.0,20615,937.401,1.69,1.75,11.61,1.811,0.0409999999999999,0
26.2,46.6,102.0,411.0,12776.0,20619,937.389,1.68,1.75,11.57,1.804,0.0409999999999999,0
26.18,46.75,105.0,416.0,12778.0,20616,937.378,1.69,1.76,11.66,1.818,0.0409999999999999,0
26.15,46.86,102.0,415.0,12778.0,20615,937.38,1.72,1.78,11.82,1.843,0.042,0
26.1,46.99,102.0,404.0,12779.0,20620,937.39,1.72,1.79,11.83,1.844,0.042,0
26.08,47.07,104.5,400.0,12782.0,20625,937.388,1.74,1.8,11.96,1.864,0.042,0
26.05,47.19,107.0,409.0,12778.0,20626,937.392,1.74,1.81,12.0,1.871,0.042,0
26.0,47.27,96.0,414.0,12780.0,20629,937.392,1.76,1.83,12.09,1.886,0.043,0
25.99,47.35,97.0,408.0,12776.0,20624,937.395,1.75,1.82,12.04,1.877,0.042,0
25.95,47.46,104.0,404.0,12781.0,20620,937.394,1.75,1.82,12.07,1.882,0.043,0
25.92,47.53,93.0,400.0,12787.0,20633,937.388,1.75,1.82,12.06,1.881,0.042,0
25.92,47.57,100.0,420.0,12786.0,20623,937.396,1.75,1.82,12.04,1.877,0.042,0
25.91,47.67,101.0,416.0,12783.0,20616,937.399,1.76,1.83,12.13,1.891,0.043,0
25.88,47.71,119.0,424.0,12775.0,20601,937.391,1.75,1.82,12.03,1.876,0.042,0
25.85,47.75,106.0,407.0,12775.0,20604,937.383,1.76,1.82,12.08,1.884,0.043,0
25.84,47.86,113.0,408.0,12781.0,20609,937.383,1.76,1.83,12.14,1.893,0.043,0
25.81,47.87,106.0,407.0,12782.0,20614,937.382,1.78,1.85,12.24,1.908,0.043,0
25.81,47.92,99.0,400.0,12786.0,20626,937.378,1.8,1.87,12.36,1.928,0.044,0
25.78,47.95,93.0,402.0,12782.0,20616,937.371,1.84,1.91,12.68,1.977,0.045,0
25.78,47.98,93.0,404.0,12785.0,20633,937.37,1.85,1.93,12.75,1.989,0.045,0
27.25,47.96,83.0,400.0,12799.0,20653,937.371,1.87,1.95,12.89,2.011,0.045,0
27.64,46.91,73.0,400.0,12801.0,20655,937.377,1.88,1.95,12.95,2.02,0.046,0
27.85,45.81,68.0,400.0,12794.0,20645,937.386,1.87,1.94,12.87,2.007,0.045,0
27.97,44.94,72.0,400.0,12796.0,20660,937.389,1.89,1.96,12.99,2.025,0.046,0
28.11,44.29,82.0,400.0,12795.0,20642,937.382,1.88,1.96,12.97,2.023,0.046,0
28.24,43.78,71.0,400.0,12795.0,20648,937.38,1.85,1.93,12.76,1.99,0.045,0
28.28,43.39,93.0,400.0,12792.0,20645,937.384,1.86,1.93,12.81,1.997,0.045,0
28.33,43.02,88.0,400.0,12791.0,20639,937.375,1.89,1.96,13.0,2.026,0.046,0
28.39,42.76,87.0,400.0,12793.0,20641,937.375,1.91,1.99,13.17,2.0540000000000003,0.046,0
28.45,42.52,91.0,400.0,12786.0,20633,937.376,1.97,2.05,13.58,2.1180000000000003,0.048,0
28.49,42.34,91.0,400.0,12783.0,20630,937.396,1.98,2.06,13.65,2.129,0.048,0
28.53,42.21,86.0,400.0,12791.0,20632,937.395,1.94,2.02,13.37,2.085,0.047,0
28.56,42.11,91.0,401.0,12786.0,20627,937.403,1.94,2.01,13.33,2.079,0.047,0
28.59,41.96,91.0,400.0,12785.0,20630,937.403,1.95,2.03,13.43,2.095,0.047,0
28.63,41.85,90.0,400.0,12796.0,20635,937.41,1.95,2.03,13.44,2.096,0.047,0
28.67,41.78,88.0,400.0,12785.0,20633,937.414,1.94,2.02,13.36,2.083,0.047,0
28.72,41.76,88.0,400.0,12789.0,20636,937.416,1.93,2.01,13.29,2.072,0.047,0
28.75,41.65,91.0,400.0,12791.0,20638,937.412,1.89,1.96,12.99,2.025,0.046,0
28.8,41.55,90.0,400.0,12790.0,20638,937.409,1.85,1.92,12.74,1.987,0.045,0
28.8,41.51,93.0,400.0,12788.0,20635,937.405,1.82,1.89,12.51,1.95,0.044,0
28.82,41.43,100.0,402.0,12786.0,20623,937.402,1.82,1.89,12.54,1.955,0.044,0
28.83,41.39,97.0,406.0,12788.0,20616,937.402,1.86,1.93,12.8,1.996,0.045,0
28.86,41.27,105.0,400.0,12786.0,20618,937.398,1.9,1.97,13.06,2.036,0.046,0
28.87,41.34,127.0,417.0,12775.0,20598,937.4,1.95,2.03,13.44,2.096,0.047,0
28.87,41.24,118.0,404.0,12779.0,20601,937.402,1.95,2.03,13.43,2.095,0.047,0
28.88,41.23,123.0,411.0,12782.0,20595,937.405,1.97,2.04,13.53,2.109,0.048,0
28.9,41.18,123.0,400.0,12782.0,20602,937.416,1.97,2.05,13.56,2.114,0.048,0
28.93,41.15,118.0,403.0,12782.0,20600,937.415,1.98,2.06,13.65,2.129,0.048,0
28.95,41.15,129.0,408.0,12790.0,20591,937.413,2.02,2.1,13.89,2.165,0.049,0
28.94,41.09,139.0,412.0,12777.0,20582,937.416,2.04,2.12,14.01,2.185,0.049,0
27.54,41.16,160.0,445.0,12764.0,20563,937.413,2.03,2.11,14.0,2.184,0.049,0
27.06,42.12,170.0,448.0,12764.0,20550,937.41,2.03,2.11,14.0,2.1830000000000003,0.049,0
26.88,43.16,172.0,451.0,12763.0,20542,937.414,2.0,2.07,13.74,2.142,0.048,0
26.72,43.99,162.0,432.0,12764.0,20556,937.408,1.96,2.04,13.52,2.0965,0.048,0
26.63,44.63,163.0,433.0,12769.0,20552,937.403,1.91,1.99,13.15,2.051,0.046,0
26.54,45.16,150.0,422.0,12774.0,20567,937.399,1.87,1.95,12.9,2.012,0.045,0
26.44,45.52,153.0,432.0,12774.0,20559,937.399,1.82,1.89,12.51,1.952,0.044,0
26.39,45.85,152.0,422.0,12772.0,20571,937.415,1.83,1.9,12.61,1.967,0.044,0
26.33,46.1,139.0,406.0,12779.0,20586,937.42,1.86,1.94,12.83,2.001,0.045,0
26.26,46.33,138.0,423.0,12776.0,20581,937.412,1.89,1.96,13.0,2.027,0.046,0
26.23,46.49,131.0,420.0,12785.0,20599,937.415,1.92,1.99,13.21,2.06,0.047,0
26.16,46.72,127.0,417.0,12783.0,20597,937.411,1.91,1.99,13.17,2.053,0.046,0
26.15,46.82,132.0,420.0,12774.0,20589,937.397,1.94,2.02,13.36,2.083,0.047,0
26.12,46.96,116.0,403.0,12782.0,20604,937.399,1.95,2.03,13.45,2.128,0.047,0
26.09,47.07,127.0,409.0,12778.0,20595,937.409,2.02,2.1,13.94,2.173,0.049,0
26.03,47.17,132.0,415.0,12776.0,20594,937.402,2.06,2.14,14.17,2.21,0.05,0
26.0,47.25,135.0,404.0,12779.0,20589,937.4,2.13,2.21,14.67,2.2880000000000003,0.052,0
25.96,47.34,139.0,410.0,12775.0,20577,937.408,2.14,2.23,14.74,2.299,0.052,0
25.98,47.41,150.0,410.0,12781.0,20578,937.406,2.17,2.25,14.91,2.324,0.052,0
25.93,47.5,156.0,430.0,12772.0,20563,937.406,2.19,2.27,15.05,2.347,0.053,0
25.92,47.54,151.0,413.0,12776.0,20568,937.405,2.22,2.31,15.27,2.381,0.054,0
25.88,47.62,149.0,420.0,12782.0,20569,937.406,2.24,2.32,15.4,2.401,0.054,0
25.85,47.67,137.0,405.0,12785.0,20582,937.415,2.24,2.33,15.45,2.4090000000000003,0.054,0
25.84,47.77,138.0,409.0,12783.0,20583,937.408,2.26,2.34,15.53,2.422,0.055,0
25.82,47.76,140.0,413.0,12775.0,20579,937.418,2.25,2.34,15.5,2.417,0.055,0
25.82,47.83,145.0,406.0,12781.0,20579,937.426,2.22,2.31,15.31,2.387,0.054,0
25.79,47.88,146.0,425.0,12776.0,20573,937.426,2.2,2.29,15.16,2.365,0.053,0
25.77,47.95,147.0,410.0,12771.0,20568,937.425,2.2,2.29,15.14,2.361,0.053,0
25.78,48.04,149.0,419.0,12779.0,20580,937.424,2.19,2.28,15.09,2.352,0.053,0
25.74,48.04,148.0,411.0,12776.0,20577,937.419,2.17,2.26,14.96,2.333,0.053,0
27.19,48.02,129.0,400.0,12796.0,20597,937.422,2.16,2.24,14.84,2.315,0.052,0
27.61,46.99,128.0,400.0,12794.0,20590,937.427,2.13,2.22,14.68,2.289,0.052,0
27.82,45.88,143.0,400.0,12785.0,20579,937.413,2.13,2.22,14.68,2.29,0.052,0
27.95,45.0,142.0,400.0,12784.0,20569,937.42,2.11,2.19,14.52,2.265,0.051,0
28.07,44.32,135.0,400.0,12788.0,20584,937.412,2.09,2.17,14.38,2.242,0.051,0
28.17,43.8,143.0,400.0,12787.0,20582,937.407,2.04,2.12,14.03,2.188,0.049,0
28.25,43.37,132.0,400.0,12794.0,20600,937.413,2.0,2.08,13.75,2.145,0.048,0
28.31,43.03,126.0,400.0,12789.0,20590,937.412,1.9,1.98,13.11,2.044,0.046,0
28.38,42.76,131.0,400.0,12788.0,20598,937.415,1.85,1.92,12.7,1.981,0.045,0
28.42,42.57,123.0,400.0,12786.0,20593,937.42,1.73,1.8,11.91,1.858,0.042,0
28.46,42.39,124.0,400.0,12790.0,20599,937.42,1.7,1.77,11.73,1.829,0.0409999999999999,0
28.52,42.23,113.0,400.0,12794.0,20606,937.424,1.66,1.72,11.41,1.779,0.04,0
28.55,42.13,118.0,400.0,12788.0,20600,937.426,1.63,1.69,11.23,1.751,0.04,0
28.59,41.99,123.0,400.0,12786.0,20591,937.433,1.61,1.67,11.07,1.726,0.039,0
28.62,41.93,125.0,406.0,12791.0,20597,937.432,1.59,1.65,10.91,1.702,0.038,0
28.65,41.82,135.0,406.0,12787.0,20598,937.439,1.58,1.64,10.84,1.6909999999999998,0.038,0
28.69,41.71,124.0,404.0,12789.0,20598,937.428,1.6,1.66,11.0,1.715,0.039,0
28.72,41.68,132.0,407.0,12780.0,20584,937.429,1.62,1.68,11.14,1.737,0.039,0
28.72,41.6,123.0,400.0,12784.0,20602,937.442,1.63,1.69,11.19,1.744,0.039,0
28.77,41.55,117.0,400.0,12790.0,20604,937.443,1.62,1.69,11.17,1.741,0.039,0
28.82,41.46,120.0,400.0,12788.0,20603,937.444,1.62,1.68,11.15,1.739,0.039,0
28.8,41.4,135.0,410.0,12785.0,20579,937.437,1.61,1.67,11.06,1.724,0.039,0
28.82,41.36,134.0,400.0,12786.0,20587,937.428,1.58,1.64,10.88,1.6969999999999998,0.038,0
28.83,41.29,127.0,400.0,12786.0,20592,937.434,1.56,1.63,10.77,1.679,0.038,0
28.87,41.27,141.0,417.0,12781.0,20574,937.438,1.54,1.6,10.63,1.658,0.037,0
28.84,41.24,139.0,400.0,12784.0,20579,937.439,1.55,1.62,10.7,1.668,0.038,0
28.9,41.17,156.0,417.0,12778.0,20561,937.447,1.6,1.66,10.98,1.712,0.039,0
28.9,41.19,151.0,400.0,12782.0,20569,937.433,1.62,1.69,11.17,1.742,0.039,0
28.93,41.14,157.0,410.0,12780.0,20558,937.431,1.65,1.71,11.32,1.766,0.04,0
28.93,41.1,159.0,411.0,12776.0,20562,937.429,1.65,1.72,11.36,1.7719999999999998,0.04,0
27.56,41.17,183.0,445.0,12762.0,20540,937.429,1.7,1.77,11.73,1.829,0.0409999999999999,0
27.08,42.14,195.0,453.0,12754.0,20523,937.416,1.74,1.81,11.96,1.865,0.042,0
26.87,43.14,177.0,438.0,12768.0,20538,937.411,1.82,1.89,12.54,1.956,0.044,0
26.71,43.98,167.0,426.0,12771.0,20551,937.392,1.85,1.93,12.76,1.99,0.045,0
26.6,44.56,168.0,429.0,12774.0,20554,937.379,1.92,1.99,13.2,2.059,0.046,0
26.51,45.1,159.0,428.0,12777.0,20560,937.38,1.96,2.03,13.47,2.1,0.047,0
26.44,45.48,158.0,425.0,12777.0,20564,937.373,1.98,2.06,13.65,2.129,0.048,0
26.37,45.8,144.0,409.0,12784.0,20580,937.376,1.97,2.05,13.59,2.1180000000000003,0.048,0
26.29,46.1,139.0,400.0,12781.0,20577,937.379,1.96,2.04,13.49,2.104,0.048,0
26.26,46.34,130.0,409.0,12788.0,20583,937.38,1.91,1.99,13.17,2.053,0.046,0
26.22,46.5,129.0,404.0,12790.0,20598,937.388,1.9,1.98,13.11,2.044,0.046,0
26.19,46.67,133.0,414.0,12782.0,20589,937.389,1.91,1.98,13.14,2.048,0.046,0
26.13,46.79,121.0,403.0,12785.0,20598,937.388,1.93,2.0,13.25,2.066,0.047,0
26.09,46.93,131.0,415.0,12787.0,20598,937.396,1.97,2.04,13.53,2.109,0.048,0
26.06,47.08,119.0,400.0,12790.0,20602,937.402,2.01,2.09,13.83,2.157,0.049,0
26.02,47.15,116.5,405.0,12789.0,20606,937.404,2.06,2.14,14.17,2.21,0.05,0
26.0,47.22,114.0,400.0,12788.0,20615,937.396,2.06,2.14,14.19,2.212,0.05,0
25.98,47.34,109.0,400.0,12790.0,20611,937.388,2.05,2.13,14.1,2.198,0.05,0
25.95,47.45,110.0,400.0,12787.0,20597,937.389,2.04,2.11,14.01,2.184,0.049,0
25.91,47.46,124.0,409.0,12780.0,20596,937.382,2.05,2.13,14.1,2.199,0.05,0
25.92,47.54,113.0,424.0,12775.0,20613,937.388,2.05,2.13,14.1,2.198,0.05,0
25.88,47.61,105.0,406.0,12781.0,20614,937.39,2.01,2.09,13.85,2.1590000000000003,0.049,0
25.84,47.7,107.0,410.0,12779.0,20606,937.389,2.0,2.08,13.78,2.149,0.049,0
25.84,47.76,106.0,401.0,12785.0,20619,937.386,1.98,2.06,13.64,2.126,0.048,0
25.84,47.79,104.0,400.0,12791.0,20620,937.378,1.97,2.05,13.56,2.114,0.048,0
25.81,47.9,111.0,410.0,12782.0,20617,937.393,1.98,2.06,13.63,2.126,0.048,0
25.77,47.92,99.0,404.0,12786.0,20620,937.386,2.0,2.08,13.76,2.145,0.048,0
25.79,47.97,108.0,409.0,12780.0,20615,937.387,2.04,2.12,14.03,2.187,0.049,0
25.74,48.01,112.0,407.0,12785.0,20611,937.383,2.04,2.12,14.07,2.194,0.05,0
25.74,48.07,118.0,410.0,12781.0,20605,937.39,2.04,2.12,14.06,2.193,0.05,0
27.19,48.05,105.0,400.0,12796.0,20615,937.39,2.11,2.19,14.51,2.263,0.051,0
27.6,46.98,98.0,400.0,12800.0,20627,937.382,2.14,2.23,14.76,2.301,0.052,0
27.82,45.89,91.0,400.0,12793.0,20628,937.379,2.17,2.26,14.95,2.332,0.053,0
27.97,45.02,95.0,400.0,12794.0,20622,937.382,2.17,2.25,14.93,2.3280000000000003,0.053,0
28.07,44.36,92.0,400.0,12795.0,20628,937.388,2.16,2.24,14.85,2.315,0.052,0
28.18,43.81,92.0,400.0,12790.0,20620,937.383,2.14,2.22,14.7,2.292,0.052,0
28.25,43.4,103.0,400.0,12795.0,20613,937.383,2.11,2.19,14.5,2.262,0.051,0
28.32,43.08,105.0,400.0,12787.0,20608,937.387,2.09,2.17,14.39,2.244,0.051,0
28.38,42.82,107.0,400.0,12791.0,20608,937.388,2.05,2.13,14.12,2.202,0.05,0
28.39,42.63,136.0,406.0,12784.0,20592,937.391,2.02,2.1,13.91,2.169,0.049,0
28.45,42.41,131.0,402.0,12782.0,20583,937.391,1.98,2.05,13.6,2.121,0.048,0
28.49,42.24,127.0,400.0,12784.0,20590,937.378,1.95,2.03,13.44,2.095,0.047,0
28.55,42.18,142.0,407.0,12782.0,20572,937.372,1.91,1.99,13.15,2.051,0.046,0
28.57,42.01,152.0,417.0,12780.0,20564,937.374,1.89,1.96,12.98,2.024,0.046,0
28.6,41.92,138.0,404.0,12785.0,20586,937.371,1.85,1.92,12.73,1.985,0.045,0
28.65,41.86,131.0,400.0,12792.0,20596,937.371,1.83,1.9,12.61,1.966,0.044,0
28.66,41.75,131.0,401.0,12787.0,20589,937.365,1.8,1.87,12.36,1.928,0.044,0
28.7,41.65,134.0,401.0,12783.0,20581,937.377,1.76,1.83,12.14,1.893,0.043,0
28.72,41.63,133.0,400.0,12786.0,20583,937.386,1.72,1.78,11.81,1.842,0.042,0
28.76,41.58,132.0,401.0,12791.0,20592,937.385,1.7,1.76,11.69,1.823,0.0409999999999999,0
28.79,41.5,130.0,400.0,12786.0,20586,937.38,1.64,1.7,11.29,1.761,0.04,0
28.79,41.44,131.0,400.0,12784.0,20584,937.39,1.6,1.66,11.03,1.719,0.039,0
28.82,41.4,138.0,401.0,12782.0,20596,937.386,1.57,1.63,10.8,1.685,0.038,0
28.84,41.38,117.0,401.0,12790.0,20596,937.384,1.53,1.59,10.52,1.64,0.037,0
28.87,41.34,124.0,400.0,12796.0,20600,937.389,1.52,1.57,10.43,1.626,0.037,0
28.86,41.27,127.0,410.0,12793.0,20602,937.376,1.5,1.56,10.34,1.612,0.036,0
28.91,41.24,123.0,400.0,12788.0,20596,937.375,1.5,1.56,10.33,1.611,0.036,0
28.91,41.2,120.0,400.0,12784.0,20593,937.377,1.55,1.61,10.68,1.666,0.038,0
28.94,41.15,128.0,400.0,12785.0,20596,937.359,1.58,1.65,10.91,1.7009999999999998,0.038,0
28.94,41.13,128.0,405.0,12784.0,20589,937.353,1.67,1.74,11.5,1.793,0.04,0
27.54,41.21,161.0,454.0,12760.0,20549,937.339,1.71,1.77,11.74,1.831,0.0409999999999999,0
27.06,42.2,148.0,440.0,12766.0,20570,937.349,1.74,1.81,11.96,1.865,0.042,0
26.87,43.23,147.0,440.0,12773.0,20581,937.349,1.77,1.84,12.17,1.898,0.043,0
26.69,44.08,134.0,422.0,12778.0,20583,937.356,1.82,1.9,12.56,1.959,0.044,0
26.6,44.67,130.0,417.0,12777.0,20582,937.358,1.85,1.92,12.74,1.987,0.045,0
26.51,45.18,130.0,414.0,12780.0,20588,937.363,1.85,1.93,12.75,1.989,0.045,0
26.43,45.57,118.0,410.0,12784.0,20599,937.365,1.87,1.94,12.87,2.008,0.045,0
26.37,45.89,134.0,422.0,12779.0,20582,937.372,1.86,1.93,12.79,1.995,0.045,0
26.33,46.18,127.0,410.0,12782.0,20604,937.372,1.84,1.91,12.67,1.976,0.045,0
26.25,46.36,125.0,401.0,12779.0,20592,937.371,1.79,1.86,12.34,1.924,0.043,0
26.22,46.58,123.0,400.0,12782.0,20601,937.368,1.76,1.83,12.13,1.892,0.043,0
26.15,46.75,128.0,413.0,12778.0,20587,937.364,1.7,1.77,11.73,1.829,0.0409999999999999,0
26.13,46.87,124.0,412.0,12783.0,20595,937.358,1.7,1.77,11.69,1.823,0.0409999999999999,0
26.08,47.01,110.0,401.0,12781.0,20611,937.364,1.7,1.77,11.71,1.826,0.0409999999999999,0
26.05,47.12,115.0,400.0,12788.0,20600,937.367,1.73,1.79,11.89,1.853,0.042,0
26.02,47.27,120.0,402.0,12781.0,20605,937.36,1.78,1.85,12.24,1.909,0.043,0
25.98,47.34,128.0,408.0,12777.0,20593,937.36,1.78,1.85,12.26,1.912,0.043,0
25.93,47.43,123.0,404.0,12786.0,20596,937.37,1.79,1.86,12.31,1.919,0.043,0
25.93,47.48,128.0,413.0,12782.0,20595,937.369,1.81,1.88,12.43,1.938,0.044,0
25.89,47.6,125.0,413.0,12781.0,20596,937.377,1.82,1.89,12.53,1.955,0.044,0
25.89,47.66,126.0,415.0,12780.0,20589,937.391,1.82,1.89,12.53,1.954,0.044,0
25.86,47.72,128.0,418.0,12782.0,20588,937.399,1.8,1.87,12.39,1.932,0.044,0
25.84,47.74,132.0,421.0,12777.0,20590,937.382,1.76,1.83,12.13,1.891,0.043,0
25.82,47.83,126.0,413.0,12786.0,20594,937.373,1.74,1.81,12.01,1.872,0.042,0
25.79,47.86,138.0,415.0,12778.0,20585,937.361,1.71,1.77,11.73,1.83,0.0409999999999999,0
25.79,47.96,131.0,406.0,12782.0,20589,937.357,1.69,1.76,11.64,1.815,0.0409999999999999,0
25.77,48.01,134.0,401.0,12786.0,20601,937.356,1.71,1.78,11.79,1.839,0.042,0
25.75,48.07,127.0,411.0,12784.0,20592,937.369,1.73,1.8,11.89,1.855,0.042,0
25.74,48.02,130.0,409.0,12790.0,20598,937.365,1.76,1.83,12.14,1.893,0.043,0
25.72,48.13,119.0,404.0,12783.0,20600,937.375,1.78,1.84,12.22,1.906,0.043,0
27.19,48.09,101.0,400.0,12803.0,20624,937.376,1.78,1.85,12.24,1.908,0.043,0
27.57,47.06,107.0,400.0,12800.0,20615,937.368,1.76,1.83,12.14,1.893,0.043,0
27.78,45.99,116.5,400.0,12792.0,20599,937.357,1.74,1.8,11.95,1.864,0.042,0
27.94,45.13,126.0,400.0,12796.0,20601,937.354,1.73,1.8,11.9,1.856,0.042,0
28.04,44.42,128.0,400.0,12792.0,20594,937.358,1.73,1.8,11.93,1.86,0.042,0
28.15,43.95,127.0,400.0,12797.0,20594,937.366,1.73,1.8,11.94,1.862,0.042,0
28.21,43.52,125.0,400.0,12795.0,20596,937.367,1.74,1.8,11.95,1.864,0.042,0
28.27,43.16,125.0,400.0,12785.0,20595,937.349,1.74,1.81,12.0,1.872,0.042,0
28.32,42.9,125.0,400.0,12788.0,20588,937.36,1.75,1.82,12.07,1.883,0.043,0
28.36,42.7,126.0,400.0,12787.0,20597,937.351,1.77,1.83,12.15,1.895,0.043,0
28.4,42.55,126.0,400.0,12789.0,20599,937.344,1.77,1.84,12.19,1.901,0.043,0
28.48,42.4,126.0,400.0,12790.0,20599,937.351,1.77,1.84,12.2,1.903,0.043,0
28.49,42.24,128.0,409.0,12782.0,20598,937.351,1.77,1.84,12.17,1.898,0.043,0
28.55,42.14,116.0,400.0,12788.0,20596,937.359,1.78,1.85,12.26,1.912,0.043,0
28.57,42.04,134.0,417.0,12779.0,20583,937.354,1.78,1.85,12.27,1.913,0.043,0
28.6,41.93,129.0,406.0,12781.0,20583,937.358,1.76,1.83,12.11,1.889,0.043,0
28.65,41.88,132.0,404.0,12784.0,20583,937.363,1.73,1.8,11.93,1.86,0.042,0
28.65,41.8,137.0,400.0,12789.0,20585,937.359,1.73,1.8,11.9,1.856,0.042,0
28.67,41.7,129.0,400.0,12783.0,20586,937.352,1.77,1.84,12.17,1.898,0.043,0
28.72,41.64,131.0,401.0,12783.0,20591,937.347,1.82,1.89,12.51,1.952,0.044,0
28.77,41.63,114.0,400.0,12791.0,20597,937.346,1.85,1.93,12.75,1.989,0.045,0
28.76,41.53,124.0,400.0,12786.0,20598,937.351,1.89,1.97,13.02,2.031,0.046,0
28.76,41.47,121.0,400.0,12794.0,20601,937.342,1.91,1.98,13.14,2.048,0.046,0
28.8,41.45,128.0,413.0,12783.0,20592,937.344,1.94,2.02,13.35,2.082,0.047,0
28.83,41.43,133.0,400.0,12783.0,20588,937.346,1.96,2.03,13.46,2.099,0.047,0
28.87,41.38,113.0,400.0,12794.0,20605,937.343,2.0,2.08,13.78,2.149,0.049,0
28.87,41.33,117.0,400.0,12792.0,20604,937.349,2.01,2.08,13.81,2.154,0.049,0
28.86,41.24,129.0,404.0,12788.0,20596,937.352,2.03,2.11,13.98,2.18,0.049,0
28.9,41.23,118.0,400.0,12792.0,20602,937.353,2.04,2.12,14.06,2.193,0.05,0
28.93,41.2,122.0,400.0,12789.0,20604,937.354,2.08,2.16,14.33,2.234,0.05,0
27.52,41.26,143.0,436.0,12773.0,20580,937.354,2.12,2.2,14.58,2.274,0.051,0
27.04,42.22,135.0,431.0,12765.0,20581,937.362,2.14,2.23,14.75,2.299,0.052,0
26.84,43.31,128.0,425.0,12775.0,20592,937.358,2.13,2.21,14.64,2.282,0.052,0
26.69,44.07,130.0,417.0,12772.0,20597,937.362,2.12,2.2,14.61,2.278,0.051,0
26.57,44.72,134.0,424.0,12772.0,20587,937.363,2.08,2.16,14.3,2.229,0.05,0
26.5,45.21,128.0,417.0,12777.0,20586,937.37,2.06,2.14,14.15,2.207,0.05,0
26.41,45.62,128.0,418.0,12777.0,20590,937.362,2.02,2.09,13.87,2.1630000000000003,0.049,0
26.36,45.97,140.0,433.0,12774.0,20573,937.354,1.99,2.07,13.69,2.135,0.048,0
26.3,46.19,139.0,429.0,12774.0,20579,937.357,1.98,2.06,13.66,2.13,0.048,0
26.23,46.45,132.0,426.0,12779.0,20589,937.35,1.96,2.04,13.52,2.108,0.048,0
26.18,46.64,147.0,428.0,12773.0,20583,937.356,1.92,2.0,13.22,2.062,0.047,0
26.15,46.85,143.0,412.0,12772.0,20574,937.357,1.91,1.99,13.17,2.0540000000000003,0.046,0
26.08,46.96,139.0,410.0,12780.0,20584,937.355,1.91,1.99,13.17,2.0540000000000003,0.046,0
26.05,47.11,138.0,415.0,12779.0,20584,937.348,1.93,2.01,13.3,2.073,0.047,0
26.0,47.23,147.0,418.0,12778.0,20578,937.348,1.94,2.01,13.34,2.081,0.047,0
26.0,47.3,141.0,417.0,12779.0,20582,937.345,1.93,2.01,13.29,2.073,0.047,0
25.96,47.43,145.0,420.0,12777.0,20576,937.353,1.96,2.04,13.51,2.107,0.048,0
25.92,47.54,139.0,416.0,12779.0,20572,937.347,1.97,2.05,13.59,2.119,0.048,0
25.92,47.63,143.0,425.0,12775.0,20580,937.345,2.0,2.08,13.8,2.152,0.049,0
25.91,47.66,135.0,415.0,12778.0,20585,937.329,2.02,2.1,13.92,2.171,0.049,0
25.85,47.76,133.0,420.0,12780.0,20578,937.325,2.01,2.09,13.86,2.161,0.049,0
25.84,47.83,128.0,400.0,12785.0,20594,937.33,2.0,2.08,13.76,2.145,0.048,0
25.81,47.85,129.0,417.0,12777.0,20594,937.333,1.95,2.03,13.42,2.092,0.047,0
25.79,47.92,124.0,415.0,12782.0,20594,937.336,1.96,2.04,13.5,2.105,0.048,0
25.79,47.96,131.0,414.0,12779.0,20595,937.343,1.99,2.07,13.73,2.14,0.048,0
